SKU	Product Name	Product Description	Bullet Points	Manufacturer	Brand Name	Price	Currency	In Stock	Image URL	Image URL1	Image URL2	
ST4GAMMJMBGG1ID_533	Marvel - Juggernaut Mini Bust - Gentle Giant (1 inwindow display)	Marvel - Juggernaut Mini Bust - Gentle Giant (1 inwindow display)		401 Games	401 Games	104.95	CDN	0	http://store.401games.ca//img/product/id=299630			
ST4GAMALFSPV_19	Altimites - Lion Force Super Posable Voltron	Altimites - Lion Force Super Posable Voltron		401 Games	401 Games	104.94	CDN	0	http://store.401games.ca//img/product/id=296467			
ST4GAMBACC1D_137	Batman: Arkham City - Clayface 13" DCCollectibles	Batman: Arkham City - Clayface 13" DCCollectibles		401 Games	401 Games	103.95	CDN	0	http://store.401games.ca//img/product/id=338772			
ST4GAMPDCSLCE_1035	Pop! DC Comics - Superman (Limited Chase Edition)	Pop! DC Comics - Superman (Limited Chase Edition)		401 Games	401 Games	100.00	CDN	0	http://store.401games.ca//img/product/id=309674			
ST4GAMCGOTDUHQ_187	Cover Girls of the DC Universe - Harley QuinnStatue	Cover Girls of the DC Universe - Harley QuinnStatue		401 Games	401 Games	99.95	CDN	0	http://store.401games.ca//img/product/id=346636			
ST4GAMLOZTPL_521	Legend of Zelda - Twilight Princess - Link	Legend of Zelda - Twilight Princess - Link		401 Games	401 Games	99.95	CDN	0	http://store.401games.ca//img/product/id=299694			
ST4GAMMAS2SMFEDS_730	Medicom - Amazing Spiderman 2 - Spider-Man MiracleAction Figure EX Deluxe Set	Medicom - Amazing Spiderman 2 - Spider-Man MiracleAction Figure EX Deluxe Set		401 Games	401 Games	99.95	CDN	0	http://store.401games.ca//img/product/id=299718			
ST4GAMSG1_1805	S.H.MonsterArts - Gamera 1996	S.H.MonsterArts - Gamera 1996		401 Games	401 Games	99.95	CDN	0	http://store.401games.ca//img/product/id=314168			
ST4GAMSMSMFZ_1814	Sailor Moon - Sailor Moon Figuarts Zero	Sailor Moon - Sailor Moon Figuarts Zero		401 Games	401 Games	99.95	CDN	1	http://store.401games.ca//img/product/id=305031			
ST4GAMSTPACJTK_1894	Star Trek Play Arts - Captain James T. Kirk	Star Trek Play Arts - Captain James T. Kirk		401 Games	401 Games	99.95	CDN	1	http://store.401games.ca//img/product/id=305200			
ST4GAMSTPAS_1895	Star Trek Play Arts - Spock	Star Trek Play Arts - Spock		401 Games	401 Games	99.95	CDN	0	http://store.401games.ca//img/product/id=305202			
ST4GAMSWKY1SPK_1939	Star Wars Kotobukiya - Yoda 1/7 Scale Pre-PaintedModel Kit	Star Wars Kotobukiya - Yoda 1/7 Scale Pre-PaintedModel Kit		401 Games	401 Games	99.95	CDN	1	http://store.401games.ca//img/product/id=187647			
ST4GAMSWYLSTP_1960	Star Wars Yoda - Life Sized Talking Plush	Star Wars Yoda - Life Sized Talking Plush		401 Games	401 Games	99.95	CDN	0	http://store.401games.ca//img/product/id=206379			
ST4GAMPAKRV1_896	Play Arts Kai Robocop Ver 1987	Play Arts Kai Robocop Ver 1987		401 Games	401 Games	98.95	CDN	3	http://store.401games.ca//img/product/id=301151			
ST4GAMSEPAKACN1L_1871	Square Enix - Play Arts Kai - Aliens ColonialMarine - No 1 Lurker	Square Enix - Play Arts Kai - Aliens ColonialMarine - No 1 Lurker		401 Games	401 Games	98.95	CDN	0	http://store.401games.ca//img/product/id=296455			
ST4GAMDCBAAB5_201	DC Collectibles - Batman Arkham Asylum - Batman 5pack	DC Collectibles - Batman Arkham Asylum - Batman 5pack		401 Games	401 Games	96.95	CDN	1	http://store.401games.ca//img/product/id=387217			
ST4GAMB1TSVF6I_138	Batmobile 1966 TV Series Vehicle (Fits 6 InchFigures)	Batmobile 1966 TV Series Vehicle (Fits 6 InchFigures)		401 Games	401 Games	94.95	CDN	2	http://store.401games.ca//img/product/id=346652			
ST4GAMBZ_161	Bishoujo Zatanna	Bishoujo Zatanna		401 Games	401 Games	93.95	CDN	1	http://store.401games.ca//img/product/id=383969			
ST4GAMMTDKR1B_763	Mezco - The Dark Knight Returns - 1/12 Batman	Mezco - The Dark Knight Returns - 1/12 Batman		401 Games	401 Games	92.95	CDN	0	http://store.401games.ca//img/product/id=309031			
ST4GAMDCB7A4FS2_223	DC Comics Batman 75th Anniversary - 4 Figure Set 2	DC Comics Batman 75th Anniversary - 4 Figure Set 2		401 Games	401 Games	89.95	CDN	0	http://store.401games.ca//img/product/id=346557			
ST4GAMBBAWDSB_114	Batman Black and White - Dick Sprang Batman	Batman enters the realm of Black and White in this brand new sculpture designed by ledgendary Batman artist Dick Sprang! This expertly crafted 7" sculpture depicts the Dark Knight's most heroic pose, painted in matte Black, Grey and White tones.Product Features:Sculpted with durable PolystoneApproximately 7" tallBased on the art of iconic Batman artist Dick SprangLimited edition		401 Games	401 Games	89.95	CDN	0	http://store.401games.ca//img/product/id=278550			
ST4GAMAASGDF_27	Arkham Asylum - Solomon Grundy Deluxe Figure	Arkham Asylum - Solomon Grundy Deluxe Figure		401 Games	401 Games	89.95	CDN	6	http://store.401games.ca//img/product/id=172777			
ST4GAMMSMPCBMS_734	Megahouse - Sailor Moon Petit Chara - Black MoonAyakashi Sisters	Megahouse - Sailor Moon Petit Chara - Black MoonAyakashi Sisters		401 Games	401 Games	89.95	CDN	3	http://store.401games.ca//img/product/id=383995			
ST4GAMKDCBSS_517	Kotobukiya - DC Comics Bishoujo Statue - Starfire	Kotobukiya - DC Comics Bishoujo Statue - Starfire		401 Games	401 Games	88.95	CDN	0	http://store.401games.ca//img/product/id=291476			
ST4GAMKBB_514	Kotobukiya - Bishoujo Batwoman	Kotobukiya - Bishoujo Batwoman		401 Games	401 Games	88.95	CDN	1	http://store.401games.ca//img/product/id=324048			
ST4GAMKTBSA_519	Kotobukiya - Tekken Bishoujo Statue - AnnaWilliams	Kotobukiya - Tekken Bishoujo Statue - AnnaWilliams		401 Games	401 Games	88.95	CDN	2	http://store.401games.ca//img/product/id=388819			
ST4GAMSEFFFCP_1869	Square Enix - Final Fantasy - Fat Chocobo Plush	Square Enix - Final Fantasy - Fat Chocobo Plush		401 Games	401 Games	88.95	CDN	0	http://store.401games.ca//img/product/id=291489			
ST4GAMTGMMMS2_2028	Techno Gears Marble Mania Mine Shaft 2.0	Techno Gears Marble Mania Mine Shaft 2.0		401 Games	401 Games	88.50	CDN	1	http://store.401games.ca//img/product/id=306035			
ST4GAMBSFJS_158	Bishoujo - Street Fighter - Juri Statue	Bishoujo - Street Fighter - Juri Statue		401 Games	401 Games	87.95	CDN	0	http://store.401games.ca//img/product/id=346577			
ST4GAMKBMSH_516	Kotobukiya - Bishoujo Marvel - She Hulk	Kotobukiya - Bishoujo Marvel - She Hulk		401 Games	401 Games	87.95	CDN	0	http://store.401games.ca//img/product/id=352103			
ST4GAMDCSBEMS_220	DC Comics - Superman by Ed McGuinness Statue	DC Comics - Superman by Ed McGuinness Statue		401 Games	401 Games	87.95	CDN	2	http://store.401games.ca//img/product/id=206973			
ST4GAMMGS2RPA_761	Metal Gear Solid 2 - Raiden Play Arts	Metal Gear Solid 2 - Raiden Play Arts		401 Games	401 Games	87.95	CDN	1	http://store.401games.ca//img/product/id=182889			
ST4GAMWWAHAOWS_2101	Wonder Woman - Adam Hughes - Art of War Statue	Wonder Woman - Adam Hughes - Art of War Statue		401 Games	401 Games	87.95	CDN	0	http://store.401games.ca//img/product/id=305411			
ST4GAMBBWBBBT_100	Batman - Black & White - Batgirl by Babs Tarr	Batman - Black & White - Batgirl by Babs Tarr		401 Games	401 Games	84.95	CDN	0	http://store.401games.ca//img/product/id=252758			
ST4GAMDCBBAWF_205	DC Collectibles - Batman Black and White - FrancisManapul	DC Collectibles - Batman Black and White - FrancisManapul		401 Games	401 Games	84.95	CDN	1	http://store.401games.ca//img/product/id=317760			
ST4GAMBBWBBD_101	Batman - Black & White - Batman by DaveJohnson	Batman - Black & White - Batman by DaveJohnson		401 Games	401 Games	84.95	CDN	2	http://store.401games.ca//img/product/id=320621			
ST4GAMMFFGITSM_662	Max Factory Figma - Ghost in the Shell - MotokoKusanagi	Max Factory Figma - Ghost in the Shell - MotokoKusanagi		401 Games	401 Games	83.95	CDN	1	http://store.401games.ca//img/product/id=310865			
ST4GAMDCB7A4FS_222	DC Comics Batman 75th Anniversary - 4 Figure Set	DC Comics Batman 75th Anniversary - 4 Figure Set		401 Games	401 Games	82.95	CDN	1	http://store.401games.ca//img/product/id=250528			
ST4GAMG2FMG_437	Godzilla 2014 Figuarts Monsterarts - Godzilla	Godzilla 2014 Figuarts Monsterarts - Godzilla		401 Games	401 Games	81.95	CDN	1	http://store.401games.ca//img/product/id=299166			
ST4GAMFHQI_334	Figuarts- Harley Quinn - Injustice	Figuarts- Harley Quinn - Injustice		401 Games	401 Games	81.95	CDN	2	http://store.401games.ca//img/product/id=358836			
ST4GAMSEPAKTDKB_1877	Square Enix - Play Arts Kai - The Dark KnightTrilogy - Bane	Square Enix - Play Arts Kai - The Dark KnightTrilogy - Bane		401 Games	401 Games	81.95	CDN	0	http://store.401games.ca//img/product/id=189961			
ST4GAMKBMJ_515	Kotobukiya - Bishoujo Marvel - Jubilee	Kotobukiya - Bishoujo Marvel - Jubilee		401 Games	401 Games	80.95	CDN	0	http://store.401games.ca//img/product/id=297852			
ST4GAMG1GSMA_423	Godzilla - 1995 Godzilla - S.H. Monster Arts	Godzilla - 1995 Godzilla - S.H. Monster Arts		401 Games	401 Games	80.95	CDN	1	http://store.401games.ca//img/product/id=299163			
ST4GAMUPGBWBDDB_2084	Ultra Pro Gamer's Bag With Bonus Dragon Design -Blue	Ultra Pro Gamer's Bag With Bonus Dragon Design -Blue		401 Games	401 Games	80.95	CDN	2	http://store.401games.ca//img/product/id=345607			
ST4GAMUPGBWBDDR_2085	Ultra Pro Gamer's Bag With Bonus Dragon Design -Red	Ultra Pro Gamer's Bag With Bonus Dragon Design -Red		401 Games	401 Games	80.95	CDN	2	http://store.401games.ca//img/product/id=345608			
ST4GAMBSFSMSU_61	Bandai - SH Figurarts Sailor Moon - Sailor Uranus	Bandai - SH Figurarts Sailor Moon - Sailor Uranus		401 Games	401 Games	79.95	CDN	1	http://store.401games.ca//img/product/id=291590			
ST4GAMDCSBFMS_221	DC Comics - Superman by Frank Miller Statue	DC Comics - Superman by Frank Miller Statue		401 Games	401 Games	79.95	CDN	1	http://store.401games.ca//img/product/id=173453			
ST4GAMBTNWS_159	Bishoujo - Tekken Nina Williams Statue	Bishoujo - Tekken Nina Williams Statue		401 Games	401 Games	79.95	CDN	2	http://store.401games.ca//img/product/id=296644			
ST4GAMMOSSN1PAK_529	Man of Steel Superman No 1 Play Arts Kai	Man of Steel Superman No 1 Play Arts Kai		401 Games	401 Games	79.95	CDN	4	http://store.401games.ca//img/product/id=179234			
ST4GAMPAKMOSJ_894	Play Arts Kai Man of Steel - Jor-El	Play Arts Kai Man of Steel - Jor-El		401 Games	401 Games	79.95	CDN	0	http://store.401games.ca//img/product/id=183249			
ST4GAMPDCBV_1024	Pop! DC Comics - Batman Variant	Pop! DC Comics - Batman Variant		401 Games	401 Games	79.95	CDN	0	http://store.401games.ca//img/product/id=362408			
ST4GAMSWSTDAS_1922	Star Wars - Storm Trooper Duo - ArtFX Statue	Star Wars - Storm Trooper Duo - ArtFX Statue		401 Games	401 Games	79.95	CDN	0	http://store.401games.ca//img/product/id=305320			
ST4GAMSTMOSSBFQ_2022	Superman: The Man of Steel Statue by Frank Quitely	Superman: The Man of Steel Statue by Frank Quitely		401 Games	401 Games	79.95	CDN	0	http://store.401games.ca//img/product/id=206972			
ST4GAMTKOP_2081	Transformers - Kre-O Optimus Prime	Transformers - Kre-O Optimus Prime		401 Games	401 Games	79.95	CDN	2	http://store.401games.ca//img/product/id=305992			
ST4GAMFPW_333	FiguArts - Predator Wolf	FiguArts - Predator Wolf		401 Games	401 Games	77.95	CDN	0	http://store.401games.ca//img/product/id=298805			
ST4GAMF2AOTMA_332	Figma - 203 Attack on Titan - Mikasa Ackerman	Figma - 203 Attack on Titan - Mikasa Ackerman		401 Games	401 Games	76.95	CDN	0	http://store.401games.ca//img/product/id=298731			
ST4GAMP1SJPD_1728	Predator 1/4 Scale - Jungle Patrol Dutch	Predator 1/4 Scale - Jungle Patrol Dutch		401 Games	401 Games	76.95	CDN	0	http://store.401games.ca//img/product/id=186419			
ST4GAMMNDASX_592	Marvel Now - Deadpool Artfx+ Statue (X-ForceColors)	Marvel Now - Deadpool Artfx+ Statue (X-ForceColors)		401 Games	401 Games	74.95	CDN	0	http://store.401games.ca//img/product/id=346565			
ST4GAMIGAUJSF_490	Injustice Gods Among Us -Joker S.H. FiguArts	Injustice Gods Among Us -Joker S.H. FiguArts		401 Games	401 Games	74.95	CDN	1	http://store.401games.ca//img/product/id=299173			
ST4GAMIGAUBSF_489	Injustice Gods Among Us - Batman S.H. FiguArts	Injustice Gods Among Us - Batman S.H. FiguArts		401 Games	401 Games	74.95	CDN	3	http://store.401games.ca//img/product/id=299171			
ST4GAMPTADTBV_1589	Pop! Television - Arrested Development - TobiasFunke (Blue Variant)	Pop! Television - Arrested Development - TobiasFunke (Blue Variant)		401 Games	401 Games	74.95	CDN	1	http://store.401games.ca//img/product/id=207893			
ST4GAMAATJDF_28	Arkham Asylum - Titan Joker Deluxe Figure	Arkham Asylum - Titan Joker Deluxe Figure		401 Games	401 Games	72.95	CDN	2	http://store.401games.ca//img/product/id=172778			
ST4GAMMHG1_802	Monster Heaven Godzilla 1995	Monster Heaven Godzilla 1995		401 Games	401 Games	72.95	CDN	2	http://store.401games.ca//img/product/id=304346			
ST4GAMNOESFGP_863	Nightmare on Elm Street - Freddy's Glove PropReplica	Nightmare on Elm Street - Freddy's Glove PropReplica		401 Games	401 Games	72.95	CDN	0	http://store.401games.ca//img/product/id=301057			
ST4GAMPAVS_892	Play Arts - Venom Snake	Play Arts - Venom Snake		401 Games	401 Games	72.95	CDN	0	http://store.401games.ca//img/product/id=380292			
ST4GAMVPG1_2088	Vinyl Paradise Godzilla 1962	Vinyl Paradise Godzilla 1962		401 Games	401 Games	72.95	CDN	2	http://store.401games.ca//img/product/id=309275			
ST4GAMN4MGSSS_850	Nendoroid - 447 Metal Gear Solid - Solid Snake	Nendoroid - 447 Metal Gear Solid - Solid Snake		401 Games	401 Games	71.95	CDN	0	http://store.401games.ca//img/product/id=324091			
ST4GAMSPW_1806	S.H.MonsterArts - Predator Wolf	S.H.MonsterArts - Predator Wolf		401 Games	401 Games	70.95	CDN	2	http://store.401games.ca//img/product/id=206989			
ST4GAMAOSZHM_10	Agents of Shield Zip Hoodie MED	Agents of Shield Zip Hoodie MED		401 Games	401 Games	69.95	CDN	0	http://store.401games.ca//img/product/id=231538			
ST4GAMAOSZHS_11	Agents of Shield Zip Hoodie SML	Agents of Shield Zip Hoodie SML		401 Games	401 Games	69.95	CDN	0	http://store.401games.ca//img/product/id=231539			
ST4GAMBTDKRAFB_108	Batman - The Dark Knight Returns Action Figure BoxSet	Batman - The Dark Knight Returns Action Figure BoxSet		401 Games	401 Games	69.95	CDN	0	http://store.401games.ca//img/product/id=173136			
ST4GAMETT0AVK_324	Evangelion Test Type - 01 Awake Version -Kotobukiya	Evangelion Test Type - 01 Awake Version -Kotobukiya		401 Games	401 Games	69.95	CDN	1	http://store.401games.ca//img/product/id=298715			
ST4GAMDDBC1DC_247	DC Direct - Black Canary 1:6 Deluxe CollectorFigure	DC Direct - Black Canary 1:6 Deluxe CollectorFigure		401 Games	401 Games	69.95	CDN	1	http://store.401games.ca//img/product/id=173470			
ST4GAMBSFSMSN_59	Bandai - SH Figurarts Sailor Moon - Sailor Neptune	Bandai - SH Figurarts Sailor Moon - Sailor Neptune		401 Games	401 Games	69.95	CDN	1	http://store.401games.ca//img/product/id=314162			
ST4GAMN3KA_842	Nendoroid - 391 Kancolle Akagi	Nendoroid - 391 Kancolle Akagi		401 Games	401 Games	69.95	CDN	0	http://store.401games.ca//img/product/id=300795			
ST4GAMSFIGPAFV3_1987	Street Fighter IV - Guile Play Arts Figure Vol 3	Street Fighter IV - Guile Play Arts Figure Vol 3		401 Games	401 Games	69.95	CDN	9	http://store.401games.ca//img/product/id=306020			
ST4GAMBBB_157	Bishoujo - Batgirl Blue	Bishoujo - Batgirl Blue		401 Games	401 Games	68.95	CDN	2	http://store.401games.ca//img/product/id=288253			
