SKU	Product Name	Product Description	Bullet Points	Manufacturer	Brand Name	Price	Currency	In Stock	Image URL	Image URL1	Image URL2	
ST4GAMBAAPIS_113	Batman Arkham Asylum Poison Ivy Statue	Batman Arkham Asylum Poison Ivy Statue		401 Games	401 Games	140.95	CDN	1	http://store.401games.ca//img/product/id=296562	http://store.401games.ca/catalog/5536913/batman-arkham-asylum-poison-ivy-statue		
ST4GAMPAKAKR_894	Play Arts Kai Arkham Knight - Robin	Play Arts Kai Arkham Knight - Robin		401 Games	401 Games	139.95	CDN	1	http://store.401games.ca//img/product/id=383921	http://store.401games.ca/catalog/6483635/play-arts-kai-arkham-knight---robin		
ST4GAMAAQDF_12	Aliens - Alien Queen Deluxe Figure	Aliens - Alien Queen Deluxe Figure		401 Games	401 Games	134.95	CDN	15	http://store.401games.ca//img/product/id=377219	http://store.401games.ca/catalog/5614230/aliens---alien-queen-deluxe-figure		
ST4GAMBAFAOTEY_163	Brave Act Figure - Attack on Titan - Eren Yeager	Brave Act Figure - Attack on Titan - Eren Yeager		401 Games	401 Games	134.95	CDN	4	http://store.401games.ca//img/product/id=296646	http://store.401games.ca/catalog/5597496/brave-act-figure---attack-on-titan---eren-yeager		
ST4GAMHMCD_465	Halo - Master Chief Deluxe	Halo - Master Chief Deluxe		401 Games	401 Games	134.95	CDN	1	http://store.401games.ca//img/product/id=388732	http://store.401games.ca/catalog/5561092/halo---master-chief-deluxe		
ST4GAMKAOTMAS_514	Kotobukiya - Attack on Titan - Mikasa AckermanArtFX Statue	Kotobukiya - Attack on Titan - Mikasa AckermanArtFX Statue		401 Games	401 Games	134.95	CDN	0	http://store.401games.ca//img/product/id=291421	http://store.401games.ca/catalog/5642496/kotobukiya---attack-on-titan---mikasa-ackerman-artfx-statue		
ST4GAMMGS2SSF_762	Metal Gear Solid 2 - Solid Snake Figma	Metal Gear Solid 2 - Solid Snake Figma		401 Games	401 Games	133.95	CDN	0	http://store.401games.ca//img/product/id=392085	http://store.401games.ca/catalog/6408973/metal-gear-solid-2---solid-snake-figma		
ST4GAMDCBAKB_204	DC Collectibles - Batman Arkham Knight - BatmanStatue	DC Collectibles - Batman Arkham Knight - BatmanStatue		401 Games	401 Games	129.95	CDN	0	http://store.401games.ca//img/product/id=306455	http://store.401games.ca/catalog/5851831/dc-collectibles---batman-arkham-knight---batman-statue		
ST4GAMSWDMJUA_1905	Star Wars - Darth Maul Japanese Ukiyo-E - ArtFXStatue	Star Wars - Darth Maul Japanese Ukiyo-E - ArtFXStatue		401 Games	401 Games	129.95	CDN	0	http://store.401games.ca//img/product/id=305260	http://store.401games.ca/catalog/5642418/star-wars---darth-maul-japanese-ukiyo-e---artfx-statue		
ST4GAMSWHSACAS_1912	Star Wars - Han Solo and Chewbacca - ArtFX Statue	Star Wars - Han Solo and Chewbacca - ArtFX Statue		401 Games	401 Games	129.95	CDN	2	http://store.401games.ca//img/product/id=305264	http://store.401games.ca/catalog/5585403/star-wars---han-solo-and-chewbacca---artfx-statue		
ST4GAMDCDPAK_213	DC Comics - Darkseid Play Arts Kai	DC Comics - Darkseid Play Arts Kai		401 Games	401 Games	124.95	CDN	0	http://store.401games.ca//img/product/id=252758	http://store.401games.ca/catalog/5720306/dc-comics---darkseid-play-arts-kai		
ST4GAMDCBHHQS_225	DC Comics Bombshells - Holiday Harley Quinn Statue	DC Comics Bombshells - Holiday Harley Quinn Statue		401 Games	401 Games	124.95	CDN	2	http://store.401games.ca//img/product/id=298559	http://store.401games.ca/catalog/5585345/dc-comics-bombshells---holiday-harley-quinn-statue		
ST4GAMDCBZMS_227	DC Comics Bombshells - Zatanna Magician Statue	DC Comics Bombshells - Zatanna Magician Statue		401 Games	401 Games	124.95	CDN	0	http://store.401games.ca//img/product/id=298579	http://store.401games.ca/catalog/5585341/dc-comics-bombshells---zatanna-magician-statue		
ST4GAMDCBMBS_226	DC Comics Bombshells - Mera Beach Statue	DC Comics Bombshells - Mera Beach Statue		401 Games	401 Games	124.95	CDN	1	http://store.401games.ca//img/product/id=338345	http://store.401games.ca/catalog/6106569/dc-comics-bombshells---mera-beach-statue		
ST4GAMSMFZSJ_1815	Sailor Moon FiguArts Zero - Sailor Jupiter	Sailor Moon FiguArts Zero - Sailor Jupiter		401 Games	401 Games	124.95	CDN	1	http://store.401games.ca//img/product/id=357666	http://store.401games.ca/catalog/6082202/sailor-moon-figuarts-zero---sailor-jupiter		
ST4GAMSEPAKFFVCBW_1873	Square Enix - Play Arts Kai - Final Fantasy VIIAdvent Children - Barret Wallace	Square Enix - Play Arts Kai - Final Fantasy VIIAdvent Children - Barret Wallace		401 Games	401 Games	124.95	CDN	0	http://store.401games.ca//img/product/id=309271	http://store.401games.ca/catalog/5852018/square-enix---play-arts-kai---final-fantasy-vii-advent-children---barret-wallace		
ST4GAMSEPAKFFVCRX_1875	Square Enix - Play Arts Kai - Final Fantasy VIIAdvent Children - Red XIII	Square Enix - Play Arts Kai - Final Fantasy VIIAdvent Children - Red XIII		401 Games	401 Games	124.95	CDN	0	http://store.401games.ca//img/product/id=297838	http://store.401games.ca/catalog/5747951/square-enix---play-arts-kai---final-fantasy-vii-advent-children---red-xiii		
ST4GAMSEPAKMGSPSF_1876	Square Enix - Play Arts Kai - Metal Gear SolidPhantom Pain - Skull Face	Square Enix - Play Arts Kai - Metal Gear SolidPhantom Pain - Skull Face		401 Games	401 Games	124.95	CDN	1	http://store.401games.ca//img/product/id=340523	http://store.401games.ca/catalog/6149963/square-enix---play-arts-kai---metal-gear-solid-phantom-pain---skull-face		
ST4GAMSEPAVDCJ_1879	Square Enix - Play Arts Variant - DC Comics -Joker	Square Enix - Play Arts Variant - DC Comics -Joker		401 Games	401 Games	124.95	CDN	1	http://store.401games.ca//img/product/id=302345	http://store.401games.ca/catalog/5793378/square-enix---play-arts-variant---dc-comics---joker		
ST4GAMSEPPAKFVACTL_1881	Square Enix Products - Play Arts Kai - FinalFantasy VII Advent Children - Tifa Lockheart	Square Enix Products - Play Arts Kai - FinalFantasy VII Advent Children - Tifa Lockheart		401 Games	401 Games	124.95	CDN	0	http://store.401games.ca//img/product/id=310873	http://store.401games.ca/catalog/5873424/square-enix-products---play-arts-kai---final-fantasy-vii-advent-children---tifa-lockheart		
ST4GAMSEPPAKH2MCAE_1882	Square Enix Products - Play Arts Kai - Halo 2 -Master Chief Anniversary Edition	Square Enix Products - Play Arts Kai - Halo 2 -Master Chief Anniversary Edition		401 Games	401 Games	124.95	CDN	3	http://store.401games.ca//img/product/id=324104	http://store.401games.ca/catalog/6007760/square-enix-products---play-arts-kai---halo-2---master-chief-anniversary-edition		
ST4GAMSEPPAKVBA_1883	Square Enix Products - Play Arts Kai Variant -Batman Armored	Square Enix Products - Play Arts Kai Variant -Batman Armored		401 Games	401 Games	124.95	CDN	3	http://store.401games.ca//img/product/id=329809	http://store.401games.ca/catalog/6038217/square-enix-products---play-arts-kai-variant---batman-armored		
ST4GAMPRCA_864	Pacific Rim - Cherno Alpha	Pacific Rim - Cherno Alpha		401 Games	401 Games	123.95	CDN	2	http://store.401games.ca//img/product/id=292123	http://store.401games.ca/catalog/5703866/pacific-rim---cherno-alpha		
ST4GAMTMDWMDOTDMB_2065	Titan Merchandise - Doctor Who MasterpieceCollection - Day of the Daleks Maxi Bust	Titan Merchandise - Doctor Who MasterpieceCollection - Day of the Daleks Maxi Bust		401 Games	401 Games	116.95	CDN	1	http://store.401games.ca//img/product/id=332553	http://store.401games.ca/catalog/6056278/titan-merchandise---doctor-who-masterpiece-collection---day-of-the-daleks-maxi-bust		
ST4GAMTMDWMGOTDMB_2066	Titan Merchandise - Doctor Who MasterpieceCollection - Genesis of the Daleks Maxi Bust	Titan Merchandise - Doctor Who MasterpieceCollection - Genesis of the Daleks Maxi Bust		401 Games	401 Games	116.95	CDN	0	http://store.401games.ca//img/product/id=332555	http://store.401games.ca/catalog/6056317/titan-merchandise---doctor-who-masterpiece-collection---genesis-of-the-daleks-maxi-bust		
ST4GAMBAOB_114	Batman Arkham Origins - Batman	Batman Arkham Origins - Batman		401 Games	401 Games	115.95	CDN	2	http://store.401games.ca//img/product/id=199203	http://store.401games.ca/catalog/4987742/batman-arkham-origins---batman		
ST4GAMPBFV_1725	Predator - Blade Fighter Vehicle	Predator - Blade Fighter Vehicle		401 Games	401 Games	115.95	CDN	2	http://store.401games.ca//img/product/id=288609	http://store.401games.ca/catalog/5677243/predator---blade-fighter-vehicle		
ST4GAMPRJGD1I_866	Pacific Rim - Jaeger Gipsy Danger 18 Inch	Pacific Rim - Jaeger Gipsy Danger 18 Inch		401 Games	401 Games	114.95	CDN	2	http://store.401games.ca//img/product/id=136447	http://store.401games.ca/catalog/4504668/pacific-rim---jaeger-gipsy-danger-18-inch		
ST4GAMPRJGD1IC_867	Pacific Rim - Jaeger Gipsy Danger 18 Inch CannonArm	Pacific Rim - Jaeger Gipsy Danger 18 Inch CannonArm		401 Games	401 Games	114.95	CDN	4	http://store.401games.ca//img/product/id=304353	http://store.401games.ca/catalog/5366336/pacific-rim---jaeger-gipsy-danger-18-inch-cannon-arm		
ST4GAMPRJSE1I_869	Pacific Rim - Jaeger Striker Eureka 18 Inch	Pacific Rim - Jaeger Striker Eureka 18 Inch		401 Games	401 Games	114.95	CDN	0	http://store.401games.ca//img/product/id=362559	http://store.401games.ca/catalog/6297388/pacific-rim---jaeger-striker-eureka-18-inch		
ST4GAMDODSGM_263	Dimension of Dragonball: Son Gokou (Megahouse)	Dimension of Dragonball: Son Gokou (Megahouse)		401 Games	401 Games	112.95	CDN	2	http://store.401games.ca//img/product/id=361320	http://store.401games.ca/catalog/6283092/dimension-of-dragonball-son-gokou-megahouse		
ST4GAMSWHKMS_2021	Superman/Wonder Woman Holiday Kiss Mini Statue	Superman/Wonder Woman Holiday Kiss Mini Statue		401 Games	401 Games	112.95	CDN	0	http://store.401games.ca//img/product/id=306028	http://store.401games.ca/catalog/5566123/supermanwonder-woman-holiday-kiss-mini-statue		
ST4GAMAOJPAK_38	Arkham Origins - Joker Play Arts Kai	Arkham Origins - Joker Play Arts Kai		401 Games	401 Games	109.95	CDN	0	http://store.401games.ca//img/product/id=314153	http://store.401games.ca/catalog/5946263/arkham-origins---joker-play-arts-kai		
ST4GAMAORPAK_37	Arkham Origins - Robin Play Arts Kai	Arkham Origins - Robin Play Arts Kai		401 Games	401 Games	109.95	CDN	1	http://store.401games.ca//img/product/id=314157	http://store.401games.ca/catalog/5946380/arkham-origins---robin-play-arts-kai		
ST4GAMBMMSBJL_123	Batman Metallic Mini Statue by Jim Lee	Batman Metallic Mini Statue by Jim Lee		401 Games	401 Games	109.95	CDN	1	http://store.401games.ca//img/product/id=296589	http://store.401games.ca/catalog/5455457/batman-metallic-mini-statue-by-jim-lee		
ST4GAMG2MSMSCV_437	Godzilla 2000 Millennium S.H. Monsterarts -Special Colour Ver.	Godzilla 2000 Millennium S.H. Monsterarts -Special Colour Ver.		401 Games	401 Games	109.95	CDN	2	http://store.401games.ca//img/product/id=358837	http://store.401games.ca/catalog/6262443/godzilla-2000-millennium-sh-monsterarts---special-colour-ver		
ST4GAMSEPAVDCHQ_1878	Square Enix - Play Arts Variant - DC Comics -Harley Quinn	Square Enix - Play Arts Variant - DC Comics -Harley Quinn		401 Games	401 Games	109.95	CDN	0	http://store.401games.ca//img/product/id=299716	http://store.401games.ca/catalog/5765066/square-enix---play-arts-variant---dc-comics---harley-quinn		
ST4GAMSMFZSM_1816	Sailor Moon FiguArts Zero - Sailor Mercury	Sailor Moon FiguArts Zero - Sailor Mercury		401 Games	401 Games	108.95	CDN	2	http://store.401games.ca//img/product/id=305034	http://store.401games.ca/catalog/5358681/sailor-moon-figuarts-zero---sailor-mercury		
ST4GAMMJMBGG1ID_533	Marvel - Juggernaut Mini Bust - Gentle Giant (1 inwindow display)	Marvel - Juggernaut Mini Bust - Gentle Giant (1 inwindow display)		401 Games	401 Games	104.95	CDN	0	http://store.401games.ca//img/product/id=299630	http://store.401games.ca/catalog/5380051/marvel---juggernaut-mini-bust---gentle-giant-1-in-window-display		
ST4GAMALFSPV_19	Altimites - Lion Force Super Posable Voltron	Altimites - Lion Force Super Posable Voltron		401 Games	401 Games	104.94	CDN	0	http://store.401games.ca//img/product/id=296467	http://store.401games.ca/catalog/5642385/altimites---lion-force-super-posable-voltron		
ST4GAMBACC1D_138	Batman: Arkham City - Clayface 13" DCCollectibles	Batman: Arkham City - Clayface 13" DCCollectibles		401 Games	401 Games	103.95	CDN	0	http://store.401games.ca//img/product/id=338772	http://store.401games.ca/catalog/6108862/batman-arkham-city---clayface-13-dc-collectibles		
ST4GAMPDCSLCE_1035	Pop! DC Comics - Superman (Limited Chase Edition)	Pop! DC Comics - Superman (Limited Chase Edition)		401 Games	401 Games	100.00	CDN	0	http://store.401games.ca//img/product/id=309674	http://store.401games.ca/catalog/5856645/pop-dc-comics---superman-limited-chase-edition		
ST4GAMCGOTDUHQ_188	Cover Girls of the DC Universe - Harley QuinnStatue	Cover Girls of the DC Universe - Harley QuinnStatue		401 Games	401 Games	99.95	CDN	0	http://store.401games.ca//img/product/id=346636	http://store.401games.ca/catalog/6185660/cover-girls-of-the-dc-universe---harley-quinn-statue		
ST4GAMLOZTPL_521	Legend of Zelda - Twilight Princess - Link	Legend of Zelda - Twilight Princess - Link		401 Games	401 Games	99.95	CDN	0	http://store.401games.ca//img/product/id=299694	http://store.401games.ca/catalog/5270106/legend-of-zelda---twilight-princess---link		
ST4GAMMAS2SMFEDS_730	Medicom - Amazing Spiderman 2 - Spider-Man MiracleAction Figure EX Deluxe Set	Medicom - Amazing Spiderman 2 - Spider-Man MiracleAction Figure EX Deluxe Set		401 Games	401 Games	99.95	CDN	0	http://store.401games.ca//img/product/id=299718	http://store.401games.ca/catalog/5765118/medicom---amazing-spiderman-2---spider-man-miracle-action-figure-ex-deluxe-set		
ST4GAMSG1_1805	S.H.MonsterArts - Gamera 1996	S.H.MonsterArts - Gamera 1996		401 Games	401 Games	99.95	CDN	0	http://store.401games.ca//img/product/id=314168	http://store.401games.ca/catalog/5946516/shmonsterarts---gamera-1996		
ST4GAMSMSMFZ_1814	Sailor Moon - Sailor Moon Figuarts Zero	Sailor Moon - Sailor Moon Figuarts Zero		401 Games	401 Games	99.95	CDN	1	http://store.401games.ca//img/product/id=305031	http://store.401games.ca/catalog/4987733/sailor-moon---sailor-moon-figuarts-zero		
ST4GAMSTPACJTK_1894	Star Trek Play Arts - Captain James T. Kirk	Star Trek Play Arts - Captain James T. Kirk		401 Games	401 Games	99.95	CDN	1	http://store.401games.ca//img/product/id=305200	http://store.401games.ca/catalog/5585377/star-trek-play-arts---captain-james-t-kirk		
ST4GAMSTPAS_1895	Star Trek Play Arts - Spock	Star Trek Play Arts - Spock		401 Games	401 Games	99.95	CDN	0	http://store.401games.ca//img/product/id=305202	http://store.401games.ca/catalog/5585393/star-trek-play-arts---spock		
ST4GAMSWKY1SPK_1939	Star Wars Kotobukiya - Yoda 1/7 Scale Pre-PaintedModel Kit	Star Wars Kotobukiya - Yoda 1/7 Scale Pre-PaintedModel Kit		401 Games	401 Games	99.95	CDN	1	http://store.401games.ca//img/product/id=187647	http://store.401games.ca/catalog/3102210/star-wars-kotobukiya---yoda-17-scale-pre-painted-model-kit		
ST4GAMSWYLSTP_1960	Star Wars Yoda - Life Sized Talking Plush	Star Wars Yoda - Life Sized Talking Plush		401 Games	401 Games	99.95	CDN	0	http://store.401games.ca//img/product/id=206379	http://store.401games.ca/catalog/5110329/star-wars-yoda---life-sized-talking-plush		
ST4GAMPAKRV1_897	Play Arts Kai Robocop Ver 1987	Play Arts Kai Robocop Ver 1987		401 Games	401 Games	98.95	CDN	3	http://store.401games.ca//img/product/id=301151	http://store.401games.ca/catalog/5025457/play-arts-kai-robocop-ver-1987		
ST4GAMSEPAKACN1L_1871	Square Enix - Play Arts Kai - Aliens ColonialMarine - No 1 Lurker	Square Enix - Play Arts Kai - Aliens ColonialMarine - No 1 Lurker		401 Games	401 Games	98.95	CDN	0	http://store.401games.ca//img/product/id=296455	http://store.401games.ca/catalog/5099683/square-enix---play-arts-kai---aliens-colonial-marine---no-1-lurker		
ST4GAMDCBAAB5_201	DC Collectibles - Batman Arkham Asylum - Batman 5pack	DC Collectibles - Batman Arkham Asylum - Batman 5pack		401 Games	401 Games	96.95	CDN	1	http://store.401games.ca//img/product/id=387217	http://store.401games.ca/catalog/6500436/dc-collectibles---batman-arkham-asylum---batman-5-pack		
ST4GAMB1TSVF6I_139	Batmobile 1966 TV Series Vehicle (Fits 6 InchFigures)	Batmobile 1966 TV Series Vehicle (Fits 6 InchFigures)		401 Games	401 Games	94.95	CDN	2	http://store.401games.ca//img/product/id=346652	http://store.401games.ca/catalog/6185684/batmobile-1966-tv-series-vehicle-fits-6-inch-figures		
ST4GAMBZ_161	Bishoujo Zatanna	Bishoujo Zatanna		401 Games	401 Games	93.95	CDN	1	http://store.401games.ca//img/product/id=383969	http://store.401games.ca/catalog/6483844/bishoujo-zatanna		
ST4GAMMTDKR1B_763	Mezco - The Dark Knight Returns - 1/12 Batman	Mezco - The Dark Knight Returns - 1/12 Batman		401 Games	401 Games	92.95	CDN	0	http://store.401games.ca//img/product/id=309031	http://store.401games.ca/catalog/5859787/mezco---the-dark-knight-returns---112-batman		
ST4GAMAASGDF_28	Arkham Asylum - Solomon Grundy Deluxe Figure	Arkham Asylum - Solomon Grundy Deluxe Figure		401 Games	401 Games	89.95	CDN	6	http://store.401games.ca//img/product/id=172777	http://store.401games.ca/catalog/4086369/arkham-asylum---solomon-grundy-deluxe-figure		
ST4GAMBBAWDSB_116	Batman Black and White - Dick Sprang Batman	Batman enters the realm of Black and White in this brand new sculpture designed by ledgendary Batman artist Dick Sprang! This expertly crafted 7" sculpture depicts the Dark Knight's most heroic pose, painted in matte Black, Grey and White tones.Product Features:Sculpted with durable PolystoneApproximately 7" tallBased on the art of iconic Batman artist Dick SprangLimited edition		401 Games	401 Games	89.95	CDN	0	http://store.401games.ca//img/product/id=278550	http://store.401games.ca/catalog/5597505/batman-black-and-white---dick-sprang-batman		
ST4GAMDCB7A4FS2_224	DC Comics Batman 75th Anniversary - 4 Figure Set 2	DC Comics Batman 75th Anniversary - 4 Figure Set 2		401 Games	401 Games	89.95	CDN	0	http://store.401games.ca//img/product/id=346557	http://store.401games.ca/catalog/6185345/dc-comics-batman-75th-anniversary---4-figure-set-2		
ST4GAMMSMPCBMS_734	Megahouse - Sailor Moon Petit Chara - Black MoonAyakashi Sisters	Megahouse - Sailor Moon Petit Chara - Black MoonAyakashi Sisters		401 Games	401 Games	89.95	CDN	3	http://store.401games.ca//img/product/id=383995	http://store.401games.ca/catalog/6484136/megahouse---sailor-moon-petit-chara---black-moon-ayakashi-sisters		
ST4GAMKBB_515	Kotobukiya - Bishoujo Batwoman	Kotobukiya - Bishoujo Batwoman		401 Games	401 Games	88.95	CDN	1	http://store.401games.ca//img/product/id=324048	http://store.401games.ca/catalog/6007641/kotobukiya---bishoujo-batwoman		
ST4GAMKDCBSS_518	Kotobukiya - DC Comics Bishoujo Statue - Starfire	Kotobukiya - DC Comics Bishoujo Statue - Starfire		401 Games	401 Games	88.95	CDN	0	http://store.401games.ca//img/product/id=291476	http://store.401games.ca/catalog/5536797/kotobukiya---dc-comics-bishoujo-statue---starfire		
ST4GAMKTBSA_520	Kotobukiya - Tekken Bishoujo Statue - AnnaWilliams	Kotobukiya - Tekken Bishoujo Statue - AnnaWilliams		401 Games	401 Games	88.95	CDN	2	http://store.401games.ca//img/product/id=388819	http://store.401games.ca/catalog/6408918/kotobukiya---tekken-bishoujo-statue---anna-williams		
ST4GAMSEFFFCP_1869	Square Enix - Final Fantasy - Fat Chocobo Plush	Square Enix - Final Fantasy - Fat Chocobo Plush		401 Games	401 Games	88.95	CDN	0	http://store.401games.ca//img/product/id=291489	http://store.401games.ca/catalog/5691460/square-enix---final-fantasy---fat-chocobo-plush		
ST4GAMTGMMMS2_2028	Techno Gears Marble Mania Mine Shaft 2.0	Techno Gears Marble Mania Mine Shaft 2.0		401 Games	401 Games	88.50	CDN	1	http://store.401games.ca//img/product/id=306035	http://store.401games.ca/catalog/5229363/techno-gears-marble-mania-mine-shaft-20		
ST4GAMBSFJS_159	Bishoujo - Street Fighter - Juri Statue	Bishoujo - Street Fighter - Juri Statue		401 Games	401 Games	87.95	CDN	0	http://store.401games.ca//img/product/id=346577	http://store.401games.ca/catalog/6185483/bishoujo---street-fighter---juri-statue		
ST4GAMDCSBEMS_221	DC Comics - Superman by Ed McGuinness Statue	DC Comics - Superman by Ed McGuinness Statue		401 Games	401 Games	87.95	CDN	2	http://store.401games.ca//img/product/id=206973	http://store.401games.ca/catalog/5083250/dc-comics---superman-by-ed-mcguinness-statue		
ST4GAMKBMSH_517	Kotobukiya - Bishoujo Marvel - She Hulk	Kotobukiya - Bishoujo Marvel - She Hulk		401 Games	401 Games	87.95	CDN	0	http://store.401games.ca//img/product/id=352103	http://store.401games.ca/catalog/6223992/kotobukiya---bishoujo-marvel---she-hulk		
ST4GAMMGS2RPA_761	Metal Gear Solid 2 - Raiden Play Arts	Metal Gear Solid 2 - Raiden Play Arts		401 Games	401 Games	87.95	CDN	1	http://store.401games.ca//img/product/id=182889	http://store.401games.ca/catalog/4601707/metal-gear-solid-2---raiden-play-arts		
ST4GAMWWAHAOWS_2101	Wonder Woman - Adam Hughes - Art of War Statue	Wonder Woman - Adam Hughes - Art of War Statue		401 Games	401 Games	87.95	CDN	0	http://store.401games.ca//img/product/id=305420	http://store.401games.ca/catalog/5358903/wonder-woman---adam-hughes---art-of-war-statue		
ST4GAMBBWBBBT_101	Batman - Black & White - Batgirl by Babs Tarr	Batman - Black & White - Batgirl by Babs Tarr		401 Games	401 Games	84.95	CDN	0	http://store.401games.ca//img/product/id=252758	http://store.401games.ca/catalog/6408805/batman---black-white---batgirl-by-babs-tarr		
ST4GAMBBWBBD_103	Batman - Black & White - Batman by DaveJohnson	Batman - Black & White - Batman by DaveJohnson		401 Games	401 Games	84.95	CDN	2	http://store.401games.ca//img/product/id=320621	http://store.401games.ca/catalog/5987121/batman---black-white---batman-by-dave-johnson		
ST4GAMDCBBAWF_206	DC Collectibles - Batman Black and White - FrancisManapul	DC Collectibles - Batman Black and White - FrancisManapul		401 Games	401 Games	84.95	CDN	1	http://store.401games.ca//img/product/id=317760	http://store.401games.ca/catalog/5967910/dc-collectibles---batman-black-and-white---francis-manapul		
ST4GAMMFFGITSM_663	Max Factory Figma - Ghost in the Shell - MotokoKusanagi	Max Factory Figma - Ghost in the Shell - MotokoKusanagi		401 Games	401 Games	83.95	CDN	1	http://store.401games.ca//img/product/id=310865	http://store.401games.ca/catalog/5873413/max-factory-figma---ghost-in-the-shell---motoko-kusanagi		
ST4GAMDCB7A4FS_223	DC Comics Batman 75th Anniversary - 4 Figure Set	DC Comics Batman 75th Anniversary - 4 Figure Set		401 Games	401 Games	82.95	CDN	1	http://store.401games.ca//img/product/id=250528	http://store.401games.ca/catalog/5422285/dc-comics-batman-75th-anniversary---4-figure-set		
ST4GAMFHQI_335	Figuarts- Harley Quinn - Injustice	Figuarts- Harley Quinn - Injustice		401 Games	401 Games	81.95	CDN	2	http://store.401games.ca//img/product/id=358836	http://store.401games.ca/catalog/6262350/figuarts--harley-quinn---injustice		
ST4GAMG2FMG_436	Godzilla 2014 Figuarts Monsterarts - Godzilla	Godzilla 2014 Figuarts Monsterarts - Godzilla		401 Games	401 Games	81.95	CDN	1	http://store.401games.ca//img/product/id=299166	http://store.401games.ca/catalog/5422320/godzilla-2014-figuarts-monsterarts---godzilla		
