SKU	Product Name	Product Description	Bullet Points	Manufacturer	Brand Name	Price	Currency	In Stock	Image URL	Image URL1	Image URL2	
OB6-KIT-APM	OB-6 Hexacopter DIY KIT Edition	This is for the DIYers out there, You can get the Exclusive Observer-6 from Canada Drones and Kildir technologies for a fraction of the full price. Because this is the way I started in this hobby and business I want to return the favor to the community by offering the OB-6 as a build yourself kit. You get it at a discount price for a limited time!  We did some prep work for you so the ESCs are in place and the wiring harness is all done. This is not a beginner's kit! You need to solder wires and be good at following assembly instructions (this is just the beginning...) Then you need to familiarize yourself with the 3DR APM 2.6+ and 3DR Telemety. We give you the parameters that works best for us, but this still requires skills. Last thing will be to complete the Taranis model creation (based on a model file that we provide) and bind, test, calibrate ESC, test, check motor rotation and order, perform a preflight check, do more fine tuning and calibration and even the auto trim procedure. Again I need you to realise this is not the 100% tested and ready to fly version. This is a Do It Yourself kit. What do you get?Includes:1 x OB-6 Frame and required hardware (with folding legs)1 x Taranis PLUS Radio Controller with Receiver and required cables6 x 3515 EMAX motors2 x 4in1 ESC (pre-assembled and mounted to body plate)1 x Wirering harness (pre-assembled for you) 6 x 15 inches foldable propellers and mounting hardware1 x Battery Charger and Balance board (XT60) 2 x 5100 mAh 4S Kypom Lipo1 x Large LiPo Bag (no in picture) 1 x LiPo Alarm / Voltage display1 x 3DR APM 2.6+ with GPS and external compass1 x GPS mast1 x 3DR 900mHz Telemetry kitWhat else do you need? 10 to 15 hours to put it all together, configure, test and tweak it. Operation manual (READ IT!) Latest version hereOnline assembly manual High resolution 59 megs here (PDF format) Low resolution hereAPM param file Excel document hereTaranis model file observer6.binCamera gimbalVid...		CanadaDrones / Kildir	CanadaDrones / Kildir	2775.00	CDN	5	//cdn3.volusion.com/pfdxa.tbfnk/v/vspfiles/photos/OB6-KIT-APM-2.jpg?1411560468			
DJI-S900-A2	DJI S900 Hexacopter + A2	LIGHTWEIGHT, STRONG AND STABLEThe S900's arms and landing gear are made of sturdy carbon fiber, greatly reducing weight while increasing stability and strength. This enables a long flight time without sacrificing performance.This is a smaller version of a S1000 with only 6 motors instead of 8. It will carry much less payload so think compact camera. This listing is for the copter frame/motors/props and A2 flight controller. It does not include the gimbal, radio controller, batteries, charger or camera. This craft should be consider advanced user level and many hours flying someting like a DJI Phantom2 is recommended before going to the S900. HIGHLY PORTABLE, EASY TO CARRYWith arms that fold in to save space, the S900 is built to be taken wherever you need to go. Then when you want to fly, it can be ready to go in just a few minutes. Never before has a professional hexacoptor been so portable and easy to transport.REMOVABLE UPPER CENTER BOARDThe upper center board can be removed, allowing easy access to install your flight controller and IMU, and giving you a convenient way to setup the power distribution system. Even installation of your main controller, iOSD, Lightbridge, or any other accessories is faster and easier than ever before.This new center board structure is perfectly compatible with the DJI WKM and A2 flight controllers.NEW POWER DISTRIBUTION SYSTEMA redesigned, rebuilt power distribution system improves safety andreliability. Gold-plated metal bearings with a unique screw design secure the power cords, ensuring cables will not come loose during flight and allowing easy setup.PARKPROOF PLUGPrevent short circuits and easily plug in your power supply with the AS150 sparkproof plug. (Match the Kypom 16000mah and 21000mah LiPo sold here) WIDE RANGE OF SHOOTING ANGLESRetractable landing gear and a special low gimbal mounting bracket gives you an extremely wide range of possible shooting angles and camera motions.RETRACTABLE LAN...		Air Frames	Air Frames	2385.00	CDN	0	//cdn3.volusion.com/pfdxa.tbfnk/v/vspfiles/photos/DJI-S900-A2-2.jpg	//cdn3.volusion.com/pfdxa.tbfnk/v/vspfiles/photos/DJI-S900-A2-3.jpg	//cdn3.volusion.com/pfdxa.tbfnk/v/vspfiles/photos/DJI-S900-A2-4.jpg	
DJI-S900-FRAME	DJI S900 Hexacopter (no flight controller)	LIGHTWEIGHT, STRONG AND STABLEThe S900's arms and landing gear are made of sturdy carbon fiber, greatly reducing weight while increasing stability and strength. This enables a long flight time without sacrificing performance.This is a smaller version of a S1000 with only 6 motors instead of 8. It will carry much less payload so think compact camera. This listing is for the copter frame/motors/props (NO flight controller). It does not include the flight controller, gimbal, radio controller, batteries, charger or camera. This craft should be consider advanced user level and many hours flying someting like a DJI Phantom2 is recommended before going to the S900. HIGHLY PORTABLE, EASY TO CARRYWith arms that fold in to save space, the S900 is built to be taken wherever you need to go. Then when you want to fly, it can be ready to go in just a few minutes. Never before has a professional hexacoptor been so portable and easy to transport.REMOVABLE UPPER CENTER BOARDThe upper center board can be removed, allowing easy access to install your flight controller and IMU, and giving you a convenient way to setup the power distribution system. Even installation of your main controller, iOSD, Lightbridge, or any other accessories is faster and easier than ever before.This new center board structure is perfectly compatible with the DJI WKM and A2 flight controllers.NEW POWER DISTRIBUTION SYSTEMA redesigned, rebuilt power distribution system improves safety andreliability. Gold-plated metal bearings with a unique screw design secure the power cords, ensuring cables will not come loose during flight and allowing easy setup.PARKPROOF PLUGPrevent short circuits and easily plug in your power supply with the AS150 sparkproof plug. (Match the Kypom 16000mah and 21000mah LiPo sold here) WIDE RANGE OF SHOOTING ANGLESRetractable landing gear and a special low gimbal mounting bracket gives you an extremely wide range of possible shooting angles and camera motions....		Air Frames	Air Frames	1575.00	CDN	5	//cdn3.volusion.com/pfdxa.tbfnk/v/vspfiles/photos/DJI-S900-A2-2.jpg	//cdn3.volusion.com/pfdxa.tbfnk/v/vspfiles/photos/DJI-S900-A2-3.jpg	//cdn3.volusion.com/pfdxa.tbfnk/v/vspfiles/photos/DJI-S900-A2-4.jpg	
DJI-LIGHTBRIDGE	DJI LightBridge	DJI LightBridge		Parts for DJI Phantom products	Parts for DJI Phantom products	1560.00	CDN	0	//cdn3.volusion.com/pfdxa.tbfnk/v/vspfiles/photos/DJI-LIGHTBRIDGE-2.jpg?1411560468			
DJI-A2-KIT1	DJI A2 Next gen Multi-Rotor Flight Controller	A2 Multi-rotor Stabilization ControllerTopDJI A2 multi-rotor stabilization controller is a complete flight control system for various multi-rotor platforms for commercial and industrial AP applications. It opens an unprecedented era of precise positioning and perfect flight control in harsh environments for flight control systems.Its high performance antenna, low noise anti-interference front-end RF design, accurate position and speed calculating comprehensive technological breakthroughs, all these make the positioning performance of the GPS Pro near perfection; With higher accuracy performance, larger measuring range, and a unique damping design and calibration algorithm, the IMU is able to provide stable output even in high vibration and large movement environments. The built-in receiver system directly supports the popular transmitters, and it also supports a variety of external receivers. Combined with abundant output interfaces, flexible configuration, it makes the flight controller competent for complex control and airborne equipment operation; the new dual CAN-Bus design greatly improves the data throughput and stability of the system.Based on the technology and design philosophy of DJI's Ace series of high-performance controllers, the A2 offers you a brand new flight experience. The A2 adopts a full metal case design and utilizes high quality components precisely calibrated with temperature compensation in all gyros and sensors, industry renowned flight algorithm in flight control and UAV field.GPS-Compass Pro ModuleTopThe GPS receiver of the A2 GPS-Compass Pro Module is equipped with a new high gain and high performance right-handed circular polarized (RHCP) antenna, the low noise anti-interference front-end RF design and the optimized localization algorithm, which provides the GPS Pro with a stronger anti-interference performance, a stronger ability to capture satellite signals and a more accurate position hold calculating ability. All these f...		Air Frames	Air Frames	1350.00	CDN	0	//cdn3.volusion.com/pfdxa.tbfnk/v/vspfiles/photos/DJI-A2-KIT1-2.jpg?1411560468			
DJI-VPLUS-CAMERA	DJI Phantom 2 Vision Plus Camera assembly (Replacement)	DJI Phantom 2 Vision Plus Camera assembly (Replacement)		Air Frames	Air Frames	883.00	CDN	0	//cdn3.volusion.com/pfdxa.tbfnk/v/vspfiles/photos/DJI-VPLUS-CAMERA-2.jpg?1411560468			
DD-DJI-P2	DJI Phantom 2 Ready To Fly	Needs to ship from Ontario warehouse, sorry no local pickup.The DJI Phantom 2 is the next step of evolution from the Phantom line up of products. The Phantom 2 features the same compact and highly integrated design, however it comes with FPV / First Person View flying and Aerial Photography support right out of the box. All of the Phantom 2's hardware mountings and software tuning are all carried out prior to delivery, this means that when the propellers have been attached, the LiPo flight battery charged and transmitter batteries installed (Not supplied in the box) it can fly immediately. Additional features from the Phantom 2 include a higher payload, a built-in intelligent battery, H3-2D gimbal support and other functions which are class leading in the Ready To Fly world.Yes, this is the latest version (called V2) with better motors, better compass and better radio controller.Easy upgrade to FPVAV output and video-downlink power cables already installed, ready for upgrade.Precision Flight and Stable HoveringIntegrated GPS autopilot system offers position holding, altitude lock and stable hovering allows attention to be focused on shooting.25min Flight Time & Intelligent BatteryHigh capacity, high performance 5200mAh intelligent Lithium Polymer battery offers up to 25 minutes of flight time, with battery capacity data, overcharge/discharge protection and maintenance reminders for greater reliability.Auto Return-to-Home & LandingIf the Phantom 2 and its controller disconnect during flight for any reason, the Naza-M autopilot system's failsafe protection will come to the rescue. Outputs of all command sticks on the controller will go to the center position and if the signal is good enough the Phantom 2 will return to home and land automatically. You can also program a One Key Go Home function through the Assistant software.Intelligent Orientation Control (IOC)In traditional multi rotor flight, forward is tied to the direction of the nose. ...		For Everyone	For Everyone	882.00	CDN	8	//cdn3.volusion.com/pfdxa.tbfnk/v/vspfiles/photos/DD-DJI-P2-2.gif?1411560468			
DD-DJI-INSPIRE1-REMOTE	Inspire 1 - Radio controller	Inspire 1 - Remote   Take absolute control of your Inspire 1 with DJI's most sophisticated remote controller to date Mobile device holder included Only compatible with the Inspire 1   Product InformationTake absolute control of your Inspire 1 with DJI's most sophisticated remote controller to date. Featuring dedicated buttons for photo and video capture, a gimbal control dial, an integrated rechargeable battery and more, it's easy and intuitive to fly.The controller has an HDMI and USB port allowing you to connect mobile devices or compatible screens.		TX/RX	TX/RX	878.00	CDN	6	//cdn3.volusion.com/pfdxa.tbfnk/v/vspfiles/photos/DD-DJI-INSPIRE1-REMOTE-2.jpg	//cdn3.volusion.com/pfdxa.tbfnk/v/vspfiles/photos/DD-DJI-INSPIRE1-REMOTE-3.jpg	//cdn3.volusion.com/pfdxa.tbfnk/v/vspfiles/photos/DD-DJI-INSPIRE1-REMOTE-4.jpg	
DD-DJI-P3-PRO-CAM	Phantom 3 Pro Camera replacement	Phantom 3 PRO 4K Camera replacement (Part 5)		Air Frames	Air Frames	728.00	CDN	2	//cdn3.volusion.com/pfdxa.tbfnk/v/vspfiles/templates/Nov7before/images/nophoto.gif			
MT-GBM-3-NEX	Brushless Gimbal 3 Axis for NEX Camera	Aluminium Brushless Gimbal for your Gopro camera. More details will be posted soon. comes with :3 x 4114-100T motors (black)(more power than really needed motor capable of handling 1600gâ€2800g (NEX6, NEX7 Size)Requires 23-24cm ground clearance minimal (level) Length 15cm X Width 15cm Setup instructions here: Brushless Gimbal Controller Users Guide V1 (Martinez Version)		Brushless Gimbals	Brushless Gimbals	699.00	CDN	2	//cdn3.volusion.com/pfdxa.tbfnk/v/vspfiles/photos/MT-GBM-3-NEX-2.gif?1411560468	//cdn3.volusion.com/pfdxa.tbfnk/v/vspfiles/photos/MT-GBM-3-NEX-3.jpg?1411560468		
DD-DJI-P1	DJI Phantom QuadCopter Ready To Fly Kit	DJI Phantom QuadCopter Ready To Fly KitThe Phantom is a Ready-to-Fly QuadCopter from DJI Innovations, this  is their first small sized VTOL multi-rotor QuadCopter in the Ready To Fly market. While the Phantom might be a new addition to DJI's lineup of products in the Ready To Fly market the Flight Controller is not! The Phantom is fitted with the fully integrated and class leading Naza Flight Controller and GPS unit. The Naza GPS Flight Controller has been installed on thousands of Flame Wheel Frames and other multi rotor airframes and is respected as being one of the most dependable and stable Flight controllers in the Multi Rotor world. The Phantom much more than just an attractive Ready To Fly air frame in appearance. The Phantom Ready to Fly Kit can be used for either fun flights or for aerial filming, included with the Phantom is a fixed GoPro mount so you can add a camera from day one and start taking advantage of this extremely stable system.The Phantom comes supplied from the factory with fully set up flight parameters and functions which have been tuned by the engineers for outstanding flights. Supplied with its own dedicated R/C controller battery and charger there is no more guessing what parts are going to work with the system, this means that from the box you will experience the best flights with an easy to operate and stable QuadCopter with the best kit included for you.The compact design of the Phantom makes it easy for transportation, it will fit into your backpack allowing you to explore more and take photos in places you never could before .More Info From DJI Innovations On The Phantom HereManuals and documents: (they are not included in the box)http://www.dji-innovations.com/download/phantom-downloads/Attractive and Highly Integrated Design:A compact and highly integrated design means that it is easier for you to pack it into your backpack. The streamlined design brilliantly reflects the aesthetics of its industrial design a...		Air Frames	Air Frames	622.00	CDN	1	//cdn3.volusion.com/pfdxa.tbfnk/v/vspfiles/photos/DD-DJI-P1-2.gif?1411560468			
DJI-LK900-DATALINK	DJI 900Mhz Data Link for DJI iPad Ground Station	As a Ground Control Station (GCS), WKM Single Waypoint enables DJI aThis system consists of a Ground Station with software - Windows PC - and Airside a data transponder Tx/Rx operating at 115,200bps.  It provides a 15km LOS rural radius (1km in high-urban RF) two way communication link for NON-RC autonomous operations. IncludesUSB Ground Station Data Tx/Rx with antenna - 915-928Mhz DJI wookong M Specific Airborne data Transmitter/Rx with antenna - 60gEffective 9th Sep 2013 includes 50 Waypoint FREE for WookM- Activation is Automatic if you upgrade your Wookong M itself - the MC, to 5.26 or later firmware Excludes/RequiresExcludes/Requires a DJI Wookong M Auto-Pilot to functionExcludes PC - total USB power req'd = 1.6WExcludes Windows OS softwareNotesAutonomous flight requires legal certification in Canada - Aircraft must remain within LOS (line of sight) - Please check with Transport Canada before purchasing this item for use in Canadian airspaceDownload Support Drivers here http://www.dji-innovations.com/products/wkm-single-waypoint/downloads/		Video / OSD	Video / OSD	555.00	CDN	3	//cdn3.volusion.com/pfdxa.tbfnk/v/vspfiles/photos/DJI-LK900-DataLink-2.jpg?1412192691			
